Ta_med;Ta_max;Ta_min;UR_med;UR_max;UR_min;RG;V;P;ET0
28.87;34.88;22.86;64.46;93;35.92;16.5357882;1.863950559;2.6;4.841273446
28.455;33.88;23.03;60.07;84.3;35.84;16.7447556;2.946036481;0.1;5.673202882
28.88;35.07;22.69;53.56;75.8;31.32;21.99291386;2.487416235;0;6.404932332
30.5;37.56;23.44;45.835;69.75;21.92;24.4625328;2.740670387;0;7.64264349
31.21;38.69;23.73;47;75.76;18.24;25.188795;3.01602672;0;8.244178365
31.365;38.06;24.67;37.535;60.44;14.63;26.7814332;3.540953507;0;9.231955228
28.5;35.73;21.27;47.11;73.64;20.58;27.0300078;3.936029985;0;8.697218495
29.33;36.63;22.03;45.97;71.7;20.24;24.7356324;3.15692812;0;7.958359085
30.12;37.24;23;44.365;68.89;19.84;26.1446814;2.356645;0;7.419842542
29.835;37.78;21.89;38.675;61.33;16.02;27.242361;2.247055022;0;7.631922056
30.555;38.18;22.93;42.75;62.89;22.61;22.3043796;2.006693808;0;6.702497592
31.55;37.88;25.22;46.335;68.24;24.43;21.037698;2.895385651;0;7.43932095
29.345;35.04;23.65;49.86;68.98;30.74;21.4737696;3.081412337;0;7.003244713
30.46;37.06;23.86;44.505;64.31;24.7;26.2064844;2.731461145;0;7.797464477
31.585;39.16;24.01;42.54;64.93;20.15;25.908255;2.070237577;0;7.391964841
30.55;39.42;21.68;35.165;49.46;20.87;23.5997154;1.148392464;0;5.829319438
32.725;39.07;26.38;37.385;53.55;21.22;21.0690864;1.536101548;0;6.154682808
30.935;38.03;23.84;54.635;84;25.27;19.586079;1.377702587;1.6;5.409881408
30.985;38.76;23.21;54.9;86.6;23.2;21.559932;1.388753677;0.4;5.770569492
29.63;37.41;21.85;57.145;85.5;28.79;20.6396082;1.557282804;0;5.605931658
30.83;37.75;23.91;53.39;78.49;28.29;20.8458234;1.447692825;0;5.634227118
31.3;37.23;25.37;43.98;61.69;26.27;21.563181;1.183387583;0;5.495304155
32.075;37.89;26.26;52.675;81;24.35;22.7632068;1.463348537;1.8;6.024232559
26.415;30.3;22.53;74.73;93.5;55.96;11.591883;1.666872782;4.8;3.227009386
29.66;36.03;23.29;59.74;90.7;28.78;18.23076;1.628193966;0;5.18190181
29.66;35.73;23.59;52.95;81.1;24.8;19.7367454;2.281129217;0;6.157298568
26.45;31.32;21.58;64.93;90.9;38.96;21.69159339;3.742635905;0;6.113544657
27.88;33.87;21.89;58.14;83.9;32.38;19.7801082;3.839332945;0.8;6.793591978
26.7;31.43;21.97;57.205;78.1;36.31;17.045856;3.617390215;0;5.931885357
26.635;30.24;23.03;56.725;74.2;39.25;11.0682324;3.22047189;0;4.847757362
29.17;34.67;23.67;50.32;68.64;32;19.9503552;4.366101581;0;7.713219472
28.25;33.78;22.72;56.33;79.37;33.29;21.5740674;4.052066432;0;7.189159844
28.085;34.06;22.11;52.68;71.69;33.67;20.0610648;4.232567573;0;7.341721649
28.315;34.47;22.16;52.66;73.14;32.18;23.9907348;4.051145508;0;7.766129529
28.98;35.47;22.49;47.955;70.92;24.99;24.3277938;3.109960987;0;7.567298088
29.725;36.77;22.68;46.32;67.25;25.39;24.2352468;2.286654762;0;6.983956747
30.065;36.48;23.65;50.64;73.35;27.93;21.7559664;3.4074195;0;7.56228999
30.39;37;23.78;46.425;72.61;20.24;23.9436702;4.063117523;0;8.829152369
28.465;33.96;22.97;52.29;72.71;31.87;19.8842256;3.732505739;0;7.030981558
29.24;35.05;23.43;50.46;72.84;28.08;19.995687;3.98115527;0;7.582019282
29.15;35.41;22.89;47.025;66.6;27.45;23.6800332;3.615548367;0;7.917289913
28.975;35.71;22.24;48.29;70.29;26.29;23.6800332;3.392684713;0;5.201367919
30.165;35.92;24.41;52.06;72.04;32.08;23.3427582;2.32809635;0;6.31608882
31.1;37.98;24.22;60.42;90;30.84;23.5152486;1.411776782;2.5;5.616895175
30.685;39.11;22.26;60.035;92.8;27.27;26.1404604;0.553475438;0;5.056844662
32.9;40.97;24.83;48.295;71.46;25.13;18.09254524;0.799362196;1;4.437462332
31.43;38.55;24.31;57.88;85.1;30.66;17.3260134;1.702788826;1.1;5.166352813
30.25;37.02;23.48;61.8;90.4;33.2;14.1355962;1.56741297;0;4.363554103
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
29.25;35.16;23.34;59.04;84.3;33.78;20.83847218;2.636605954;0;5.973429764
28.505;34.63;22.38;65.355;91.3;39.41;22.97372584;1.770016292;0;5.334281776
30.54;36.4;24.68;58.465;79.31;37.62;16.43981576;1.932098949;0;4.979223219
29.065;35.24;22.89;68.1;93.9;42.3;7.1465112;1.689895887;1;3.14017063
25.585;28.08;23.09;82.705;94.9;70.51;19.8240786;0.206287018;0.5;3.614590946
28.385;34.72;22.05;69.77;96.3;43.24;16.4988126;0.399681098;4.5;3.38354885
28.92;34.53;23.31;71.875;96.9;46.85;4.86288;0.731213806;19.5;1.894048278
24.485;27.54;21.43;85.965005;98.20002;73.72999;13.6799748;0.440201762;25.8;2.642549091
27.1;32.39;21.81;76.62501;98.70002;54.55;17.1780426;0.479801503;0.6;3.42977501
26.965;31.68;22.25;71.465;94.8;48.13;10.499292;1.241405807;0;2.935000122
25.575;28.74;22.41;83.164995;97.6;68.72999;10.716498;0.265226166;2.9;2.228545281
26.705;31.38;22.03;79.085;98.6;59.57;3.882009636;0.313114224;21.9;1.272909755
22.525;23.51;21.54;97.05;99.5;94.6;20.01869644;0.151952491;86;3.455836364
27.625;33.37;21.88;73.61;100;47.22;8.526186036;0.628991221;0;2.304884866
26.19;29.99;22.39;82.355;99.3;65.41;15.5732166;0.759762456;14.7;3.15958403
27.49;32.66;22.32;75.39501;99.70002;51.09;16.332696;0.504666456;0.1;3.347854616
28.785;33.79;23.78;75.25;98.8;51.7;19.1027304;0.518480319;1;3.900179413
27.925;32.24;23.61;74.25001;98.70002;49.8;15.07654984;0.619781979;0;3.243961731
26.87;31.36;22.38;75.57;98.1;53.04;18.921177;0.740423048;0.5;3.776271967
27.24;32.65;21.83;69.98;98;41.96;24.2579718;1.719365461;0.9;5.163413668
26.63;32.52;20.74;66.955;90.9;43.01;20.1668454;2.377826256;1;5.025301108
26.265;32.25;20.28;69.85;96.8;42.9;20.5948404;1.673319252;4.2;4.581197874
26.165;32.72;19.61;74.135;98.9;49.37;16.0393248;1.397041995;28.3;3.755737375
25.835;31.29;20.38;75.765;98.1;53.43;9.8576028;1.083006846;2.3;2.619911464
25.57;28.8;22.34;80.02501;96.20002;63.85;18.8009334;1.019463077;0;3.6471653
26.315;31.27;21.36;76.92;98;55.84;25.9418142;1.152997085;0;4.872969473
27.25;33.37;21.13;70.955;98.4;43.51;24.7514004;1.717523613;0;5.257141748
26.91;32.18;21.64;67.905;92;43.81;21.9757644;1.680686645;0;4.811717599
25.97;32.02;19.92;70.025;94.8;45.25;24.7257198;1.553599107;0;4.977977492
26.07;32.5;19.64;64.62;92.9;36.34;21.0913686;1.630956739;0;4.745214498
26.2;32.94;19.46;71.18;96;46.36;19.5221142;1.201806067;0;4.166238509
27.76;33.67;21.85;71.385;96.3;46.47;22.0651758;1.525971381;0;4.826311684
28;34.29;21.71;69.715;94.6;44.83;22.8031308;0.972495944;0;4.665565032
28.895;36.34;21.45;67.90501;96.70002;39.11;18.3712932;0.469671336;0;3.771540338
28.645;34.29;23;67.38;91.1;43.66;11.9715534;0.318639769;0;2.648865638
25.5;30.39;20.61;79.605;96.8;62.41;22.7203668;0.599521647;7.2;4.126369122
26.79;33;20.58;70.6;98.4;42.8;19.9902744;1.029593243;6.9;4.17066842
26.53;32.64;20.42;75.96;98.5;53.42;23.579685;1.475320551;8.7;4.760178433
26.975;33.06;20.89;68.865;96.5;41.23;21.0359016;2.065632956;0;4.985686136
27.02;33.62;20.42;70.37;95.9;44.84;17.6900418;0.935658976;0;3.831231721
27.505;33.37;21.64;70.945;95.6;46.29;16.9198038;1.51031567;0.2;4.089690558
26.97;32.69;21.25;69.205;91.8;46.61;22.1607792;1.457822991;0;4.701170974
26.385;32.29;20.48;66.54501;90.70002;42.39;23.3359326;2.116283787;0;5.221674178
27.75;33.66;21.84;62.615;86.4;38.83;21.0374802;2.222190068;0;5.322557739
27.455;34.1;20.81;64.535;87.9;41.17;19.2066461;1.519524912;0;4.564734454
28.03;34.96;21.1;68.435;97.5;39.37;18.1033218;1.394279222;1.8;4.377129419
28.55;34.77;22.33;62.255;84.5;40.01;18.0982224;1.492818111;0;4.530780578
28.115;33.88;22.35;67.195;88.3;46.09;24.2831394;1.257982442;0;5.028167338
28.89;35.82;21.96;60.43;85.1;35.76;21.7678788;1.596882544;0;5.224812402
28.635;35.82;21.45;61.115;86.4;35.83;25.9098174;1.715681764;0;5.775283366
29.475;36.48;22.47;59.13001;86.70002;31.56;25.6428882;1.690816811;0;5.868000478
29.49;36.06;22.92;54.525;79.74;29.31;25.7920794;2.096944379;0.2;6.275298817
28.13;34.93;21.33;57.43;84.3;30.56;22.3833024;2.012219353;0;5.579131998
29.34;36.73;21.95;61.52;89.3;33.74;22.83492964;1.500185504;0;5.321287629
29.6;37.26;21.94;59.90001;83.20002;36.6;17.8891704;1.870397028;0;5.090916105
30.64;36.27;25.01;59.165;79.68;38.65;32.0065104;1.6751611;0;6.732002078
30.17;36.73;23.61;55.85;76.85;34.85;23.320629;2.05550279;0;5.974826606
29.66;36.31;23.01;56.09;76.67;35.51;19.4683302;1.577543136;0;4.986838806
29.795;36.12;23.47;57.055;76.35;37.76;20.9963358;1.396121071;0;4.976316385
30.235;37.12;23.35;56.4;78.74;34.06;19.6387308;1.333498226;0;4.847141447
30.015;36.53;23.5;55.62;77.15;34.09;23.9886072;1.547152638;0;5.550458789
30;37.69;22.31;62.71501;91.70002;33.73;19.9641492;1.098662558;2;4.636429555
30.7;37.79;23.61;63.485;93.3;33.67;23.8561938;0.797520348;0;4.923286181
30.405;36.73;24.08;51.455;71.95;30.96;21.3570486;1.990117173;0;5.76231406
29.485;36.47;22.5;55.18;78.21;32.15;22.277952;2.4137423;0;6.123544858
29.735;37.02;22.45;54.03;77.77;30.29;22.65392164;1.688054039;0;5.55916907
29.9;36.55;23.25;54.269995;75.54999;32.99;16.965216;2.116283787;0;5.264596432
29.785;35.92;23.65;56.455;76.78;36.13;20.67115318;2.069316653;0;5.511437587
28.665;34.66;22.67;69.495;97.5;41.49;22.2133302;1.377702587;21.6;4.809556444
30.44;36.25;24.63;57.9;76.18;39.62;20.0585466;1.733179324;0;5.147615836
29.905;35.34;24.47;62.46;85.8;39.12;19.0320408;1.392437374;0;4.582079632
29.535;35.05;24.02;61.095;84.4;37.79;19.725012;1.498343656;0;4.735356752
30.415;36.42;24.41;58.885;81.4;36.37;21.5318502;1.423748796;0;5.062947152
30.705;37.85;23.56;63.405;91.4;35.41;18.9062766;1.256140594;0;4.638585508
31;37.18;24.82;59.57001;82.70002;36.44;23.3624718;1.468874082;0;5.418478745
29.925;37.21;22.64;55.47;79.15;31.79;20.7711234;1.641086905;0;5.242994522
30.25;37.37;23.13;56.64001;82.70002;30.58;18.6278868;1.575701288;0;4.939250497
30.655;36.63;24.68;54.39;73.89;34.89;23.783472;2.065632956;0;5.980646483
30.195;37.58;22.81;52.98;77.97;27.99;23.1626052;2.131018574;0;6.105307766
30.36;37.96;22.76;55.21;79.04;31.38;13.59872824;1.674240176;0;4.506311566
27.29;33.49;21.09;73.315;96;50.63;19.4258466;1.220224551;3.5;4.064045182
29.59;36.37;22.81;58.5;82.5;34.5;16.7183748;2.060107411;0;4.991218747
28.815;36.04;21.59;59.10501;85.20002;33.01;19.3252896;1.801327714;0;4.997952822
29.105;35.2;23.01;59.675;80.6;38.75;20.6771724;1.202726991;0;4.525330425
29.395;36.66;22.13;54.854995;78.54999;31.16;18.6249456;1.388753677;0;4.621214517
29.7;36.23;23.17;56.574995;79.72999;33.42;13.21792738;1.346391165;0;3.896705681
28.74;34.72;22.76;65.93501;87.70002;44.17;18.98982004;1.956042978;0.3;4.731666636
29.535;35.4;23.67;62.69;88.1;37.28;21.1216518;1.978145158;0;5.212090588
29.59;36.43;22.75;58.945;83;34.89;20.3060988;1.644770602;0;4.980361516
29.685;36.91;22.46;60.50501;86.20002;34.81;18.8542296;1.025909547;0;4.223849141
29.79;37.93;21.65;55.89;80.9;30.88;20.16191518;1.368493345;0;4.836992705
30.11;36.19;24.03;56.61;78.03;35.19;18.5199354;1.716602689;0;4.852374834
30.705;36.69;24.72;55.605;75.16;36.05;14.9134788;2.25994796;0;5.016288042
29.87;36.04;23.7;54.32;77.56;31.08;20.9687256;2.655945362;0;6.025694242
28.485;35.66;21.31;57.28001;82.20002;32.36;11.7877158;2.096944379;0;4.407763221
27.87;32.85;22.89;70.685;92.5;48.87;19.0838556;1.636482284;2.5;4.207846671
28.765;35.71;21.82;64.48;95.1;33.86;18.2002662;2.09510253;0;4.913914371
28.725;34.9;22.55;59.54;82.4;36.68;20.5543188;2.44229095;0;5.417153919
28.915;34.7;23.13;56.225;78.11;34.34;12.0634704;2.626475788;0;4.790362455
27.565;31.71;23.42;66.3;82.9;49.7;21.5170254;2.871441622;0;5.086112454
28.175;36.31;20.04;58.475;84.5;32.45;19.88109;2.147595209;0;5.288279303
28.67;34.98;22.36;55.78;77.95;33.61;17.026245;2.280208292;0;5.018188472
28.475;34.59;22.36;57.675;78.15;37.2;20.667699;2.212980827;0;5.200592553
29.175;36.36;21.99;59.8;85.6;34;20.678328;1.68621219;0;4.923727417
29.645;36.06;23.23;54.604995;78.75999;30.45;22.2150726;2.114441938;0;5.559823866
29.33;36.07;22.59;52.155;74.71;29.6;17.0817228;1.952359281;0;4.915019447
30.275;36.55;24;53.77;74.83;32.71;22.0615614;1.861187786;0;5.35617066
29.875;37.48;22.27;51.974995;77.43999;26.51;21.4097994;1.534259699;0;5.017952563
31.265;38.67;23.86;54.68;78.92;30.44;20.1920562;1.6180638;0;5.115115729
31.32;37.85;24.79;53.555;76.54;30.57;20.5568442;1.838164682;0;5.32905795
30.34;36.55;24.13;52.24;72.67;31.81;20.694843;1.982749779;0;5.329970303
29.45;35.58;23.32;56.265;79.06;33.47;20.511531;1.830797288;0;4.96759269
29.98;37.39;22.57;50.36;72.5;28.22;21.52121584;1.23772211;0;4.625251503
29.995;36.56;23.43;52.46;77.06;27.86;11.85638407;1.921968783;0;4.401138087
27.37;30.96;23.78;62.434995;75.72999;49.14;19.938735;2.212980827;0;4.513116087
28.34;34.83;21.85;58.405;85.6;31.21;21.9501936;1.867634256;0;4.978909369
27.6;34.72;20.48;54.03;81;27.06;21.5722962;1.737783945;0;4.828154597
28.46;35.34;21.58;54.53;80.3;28.76;18.2231766;2.138385967;0;5.000467176
29.1;35.83;22.37;54.75;77.93;31.57;19.2695742;2.223110993;0;5.206928085
27.29;34.54;20.04;56.435;81.6;31.27;20.054718;1.956042978;0;4.804854863
27.335;34.63;20.04;55.94;78.32;33.56;13.7680164;2.308756942;0;4.575038671
27.66;33.41;21.91;58.455;72.52;44.39;15.5580444;2.016823974;0;4.189480038
30.075;35.89;24.26;58.819995;79.22999;38.41;14.8638852;1.836322833;0;4.282780289
29.005;35.55;22.46;57.84501;81.20002;34.49;20.6613198;1.484529793;0;4.514026169
28.6;36.3;20.9;56.505;84.8;28.21;21.1716846;1.138262298;0;4.22599352
28.21;36;20.42;49.175;69.86;28.49;16.0755498;1.850136696;0;4.604285713
28.705;34.9;22.51;57.67;77.71;37.63;14.24737984;2.357565924;0;4.570046458
28.54;33.97;23.11;63.59501;84.20002;42.99;19.378467;2.278366444;0;4.723927128
28.64;37.06;20.22;60.1;87.5;32.7;19.69487638;1.436641735;0;4.424481926
29.3;36.6;22;57.94;84.1;31.78;20.2281192;1.409014009;0;4.447375867
28.7;35.54;21.86;55.24;82.6;27.88;20.87090827;2.118125635;0;5.139629639
27;33.34;20.66;56.195;80.1;32.29;16.788708;2.512281188;0;4.807304522
27.155;34.89;19.42;60.44501;87.70002;33.19;21.1633236;1.44861375;0;4.303581055
27.96;35.55;20.37;50.979995;75.86999;26.09;20.1538404;1.642007829;0;4.578548165
27.935;35.79;20.08;57.189995;78.79999;35.58;15.92125744;1.505711049;0;3.983858473
30.3;35.68;24.92;60.53;80.3;40.76;8.534647818;2.194562343;0;3.786758273
24.315;27.1;21.53;85.539995;96.1;74.97999;9.7253532;2.083130516;9.1;2.142825205
25.535;30.05;21.02;75.66;97.1;54.22;16.208847;2.041688927;0.3;3.42112165
25.665;30.82;20.51;73.235;97.6;48.87;18.3295062;1.883289967;4.1;3.706927078
26.975;33.29;20.66;65.215;91.5;38.93;10.9494918;2.279287368;0;3.767198997
26.755;32.85;20.66;65.74;89.1;42.38;8.886776436;1.873159801;0;3.171047285
26.165;29.84;22.49;74.035;88.8;59.27;18.40828755;1.886973664;0;3.570154888
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
-;-;-;-;-;-;-;-;-;-
31.185;36.49;25.88;50.715;69.58;31.85;21.0313296;1.9302571;0;5.072874456
29.295;35.87;22.72;64.615;91.6;37.63;19.9484982;1.963410371;0.9;4.652474381
27.925;35.15;20.7;61.625;94.8;28.45;19.4383962;1.148392464;0;3.781443051
27.335;36.33;18.34;59.245;88.5;29.99;19.85622664;0.911714947;0;3.581175176
27.75;37.84;17.66;54.71501;83.70002;25.73;18.1859076;0.815017907;0;3.387883189
28.275;36.55;20;56.97;82.5;31.44;15.4459656;0.913556796;0;3.257477543
27.575;35.2;19.95;58.005;85;31.01;20.0644668;1.43111619;0;4.103764532
26.415;36.6;16.23;53.71;81.6;25.82;19.7612388;1.013016608;0;3.642919224
26.315;34.76;17.87;53.25;79.21;27.29;19.75412524;1.234038413;0;3.78956311
26.9;34.36;19.44;56.985;84.1;29.87;17.9153946;1.86855518;0;4.294375859
26.095;32.32;19.87;56.67;82.8;30.54;14.64078964;2.827237261;0;4.677892251
24.27;30.01;18.53;66.625;86.5;46.75;13.6738386;2.287575686;0;3.481903752
25.75;30.68;20.82;63.98001;82.70002;45.26;8.098658155;2.845655745;0;3.552819706
23.995;28.3;19.69;73.21;92.9;53.52;14.63665638;2.296784928;0;3.189867729
26.47;32.22;20.72;65.18;93.4;36.96;17.3016828;1.916443238;0.2;3.903863354
25.62;33.39;17.85;67.19;94.1;40.28;16.2599778;2.14114874;0;4.007049002
25.355;31.17;19.54;60.61;86.5;34.72;17.633799;2.50399287;0;4.331578182
24.66;32.82;16.5;61.135;89.6;32.67;9.465078618;2.292180307;0;3.822793003
24.845;29.46;20.23;73.87;96.4;51.34;18.8089452;2.818948943;0.7;3.879573027
26.17;32.99;19.35;59.56;84.6;34.52;16.4762442;2.333621895;0;4.355777906
25.07;32.29;17.85;63.435;90.1;36.77;15.8298948;2.187194949;0;4.001188458
25.955;31.81;20.1;67.365;96.1;38.63;11.25981184;3.100751745;1.6;4.069743335
25.23;31.18;19.28;66.99;96.6;37.38;13.111092;2.4137423;2.3;3.747538776
23.65;28.77;18.53;71.32;96.8;45.84;12.2511096;2.50399287;1;3.257686767
23.745;30.56;16.93;65.455;89.6;41.31;18.7002342;2.462551282;0;4.100124521
25.17;32.01;18.33;61.73501;89.20002;34.27;19.3621914;2.602531759;0;4.689110662
25.42;32.84;18;59.975;86.6;33.35;15.554403;2.95248295;0;4.844348483
25.955;31.83;20.08;63.26;90.4;36.12;12.0492;2.992082691;0.3;4.310052659
24.715;28.76;20.67;66.47;88;44.94;15.5263986;3.021552265;0;4.010386537
25.505;31.58;19.43;67.14;97;37.28;16.00017298;3.031682431;1.3;4.475349959
25.97;31.95;19.99;62.595;87.9;37.29;15.6505554;3.047338142;0;4.652916274
26.63;32.9;20.36;60.19;84;36.38;12.97473124;3.359531442;0;4.884705583
26.35;32.02;20.68;62.365;85.1;39.63;19.8974178;1.900787526;0;4.224590189
26.88;33.55;20.21;61.08;86.4;35.76;17.5142754;2.098786227;0;4.378797585
26.87;34.6;19.14;62.285;88.8;35.77;19.76052784;1.429274342;0;4.082898
26.475;32.61;20.34;57.21;82;32.42;18.3819978;2.678047542;0;4.928364258
25.975;32.35;19.6;62.45501;86.20002;38.71;15.4157454;2.789479369;0;4.509624818
26.35;31.84;20.86;60.15;81.9;38.4;15.7396284;2.560169246;0;4.399335332
26.59;32.64;20.54;57.44;79.91;34.97;18.8507484;1.805932335;0;4.239878013
25.875;34;17.75;60.47;91;29.94;19.5942564;1.503869201;0;4.118190113
27.01;33.48;20.54;56.87501;81.20002;32.55;18.13490464;2.418346921;0;4.83664571
26.755;33.31;20.2;57.555;84.9;30.21;20.2086792;1.889736436;0;4.535101286
25.16;33.45;16.87;60.41;90.8;30.02;20.8847268;1.223908247;0;3.893375404
26.925;36.22;17.63;56.10501;86.70002;25.51;20.7256572;0.73213473;0;3.541163966
26.14;36.03;16.25;50.905;77.34;24.47;20.668689;1.270875381;0;4.201223577
26.575;34.2;18.95;55.925;82.9;28.95;21.0594312;2.417425997;0;5.230865385
24.81;33.2;16.42;58.75;88;29.5;21.1504752;2.18074848;0;4.830418849
24.68;32.33;17.03;58.53;86.8;30.26;21.4146702;1.863029635;0;4.471430252
24.305;33.25;15.36;54.77001;84.70002;24.84;20.6408106;2.276524596;0;5.017954921
25.46;32.46;18.46;58.93;88.8;29.06;18.1645146;3.062072929;0;5.254341405
24.875;32.66;17.09;59.635;88.6;30.67;20.8739106;2.897227499;0;5.318099223
25.125;32.06;18.19;60.475;88.8;32.15;20.5747308;3.21402542;0;5.392423658
24.64;31.86;17.42;56.73001;85.70002;27.76;19.0683774;2.95248295;0;5.24650878
24.685;31.94;17.43;57.77;84.8;30.74;20.1631068;2.113521014;0;4.600416901
26.08;33.74;18.42;61.1;89.8;32.4;15.8981724;2.800530459;0;4.969383058
25.285;31.42;19.15;64.56;96.4;32.72;19.119825;2.888018257;1.7;4.875356036
25.7;31.64;19.76;55.98;77.56;34.4;21.3556608;3.408340424;0;5.699381993
25.685;32.04;19.33;59.535;94;25.07;14.3970912;3.637650547;0.1;5.449992802
25.64;31;20.28;59.995;83.5;36.49;20.8886274;3.024315037;0;5.193641262
24.665;31.36;17.97;59.99001;87.20002;32.78;21.7200402;2.621871167;0;5.06487073
24.95;32.81;17.09;59.995;88.4;31.59;22.173462;2.799609535;0;5.453212934
24.41;32.04;16.78;57.58;86;29.16;20.852244;3.097988972;0;5.562613376
24.99;32.09;17.89;60.21001;89.20002;31.22;21.0329946;2.828158185;0;5.296794441
25.285;32.46;18.11;58.535;86.3;30.77;22.2316272;2.46439313;0;5.225830961
25.265;33.48;17.05;55.86;83.8;27.92;22.3806348;1.629114891;0;4.678624941
26.78;34.89;18.67;55.575;87.3;23.85;21.554982;1.202726991;0;4.342977813
25.845;33.88;17.81;53.79;77.74;29.84;21.8688624;1.898945678;0;4.980346427
26.52;34.53;18.51;52.35;80.9;23.8;21.1435992;1.4200651;0;4.548785726
27.655;35.93;19.38;57.335;88.6;26.07;21.3217074;1.6751611;0;4.973696645
27.395;34.5;20.29;53.105;80;26.21;22.138704;2.792242142;0;6.029233213
25.89;33.41;18.37;54.555;79.29;29.82;21.8049066;2.857627759;0;5.796375073
26.27;33.48;19.06;57.02501;83.20002;30.85;21.94766094;2.32809635;0;5.329881846
26.025;35.32;16.73;51.05;78;24.1;20.2505922;1.348233013;0;4.489193445
27.435;36.16;18.71;56.75;83.1;30.4;21.5175654;1.234038413;0;4.55138779
26.45;35.07;17.83;53.365;76.04;30.69;21.8673558;1.808695108;0;5.094953078
28.47;35.96;20.98;51.055;77.63;24.48;19.4210532;2.716726358;0;6.065910802
26.87;33.79;19.95;55.16;79.84;30.48;13.8435174;3.388080092;0;5.623695835
27.975;33.92;22.03;53.574995;73.93999;33.21;20.1670686;2.27099905;0;5.308056675
26.855;34.54;19.17;53.35;79.42;27.28;22.8185172;1.528734154;0;4.912816554
27.74;39.01;16.47;50.405;86.6;14.21;22.1814252;1.632798587;0;5.562613134
27.345;34.52;20.17;51.744995;78.29999;25.19;18.2689092;3.481093435;0;6.452874387
26.31;32.85;19.77;56.675;79.64;33.71;13.6850472;3.320852626;0;5.315685028
25.615;31.05;20.18;60.965;79.74;42.19;12.6389412;3.357689594;0;4.675987026
24.91;31.18;18.64;67.68;95.5;39.86;14.959287;2.569378488;0.2;4.257743261
26.07;31.78;20.36;65.03;90.1;39.96;22.29608311;3.111802835;0;5.459602969
26.28;32.96;19.6;57.865;87.8;27.93;21.25287;3.268359947;0;6.05847108
26.58;33.16;20;55.585;79.11;32.06;22.2445242;2.539908914;0;5.63160243
27.55;34.74;20.36;53.875;78.45;29.3;15.0614604;2.705675268;0;5.401416816
27.085;31.83;22.34;63.21001;82.70002;43.72;20.0813814;3.142193333;0;5.331746597
27.32;33.62;21.02;54.81;78.02;31.6;22.4478234;3.097068048;0;6.212084845
27.035;33.79;20.28;52.96;78.71;27.21;22.4821206;3.333745565;0;6.551662856
28.08;34.65;21.51;54.52;86.6;22.44;21.3092226;3.596208959;0;6.859490251
26.225;33.35;19.1;63.79;94.8;32.78;17.1882882;2.982873449;1.5;5.304525988
27.38;33.72;21.04;57.425;82.3;32.55;20.7837522;3.179030301;0;6.059350772
27.755;34.1;21.41;51.705;73.54;29.87;23.566554;3.187318619;0;6.618458685
27.825;34.22;21.43;52.265;73.75;30.78;22.988538;3.006817478;0;6.413836881
28.52;36;21.04;52.765;77.54;27.99;24.8610924;2.716726358;0;6.645679957
26.565;34.6;18.53;47.085;71.61;22.56;21.005001;3.122853925;0;6.670526622
